Country,date,vaccine,total
Ecuador,2021-07-14,Pfizer/BioNTech,7894
Ecuador,2021-07-14,Sinovac,7895
Ecuador,2021-07-15,Oxford/AstraZeneca,7896
Ecuador,2021-07-15,Pfizer/BioNTech,7897
Ecuador,2021-07-15,Sinovac,7898
Ecuador,2021-07-16,Oxford/AstraZeneca,7899
Ecuador,2021-07-16,Pfizer/BioNTech,7900
Ecuador,2021-07-16,Sinovac,7901
Ecuador,2021-07-17,Oxford/AstraZeneca,7902
Ecuador,2021-07-17,Pfizer/BioNTech,7903
Ecuador,2021-07-17,Sinovac,7904
Ecuador,2021-07-18,Oxford/AstraZeneca,7905
Ecuador,2021-07-18,Pfizer/BioNTech,7906
Ecuador,2021-07-18,Sinovac,7907
Ecuador,2021-07-19,Oxford/AstraZeneca,7908
Ecuador,2021-07-19,Pfizer/BioNTech,7909
Ecuador,2021-07-19,Sinovac,7910
Ecuador,2021-07-20,Oxford/AstraZeneca,7911
Ecuador,2021-07-20,Pfizer/BioNTech,7912
Ecuador,2021-07-20,Sinovac,7913
Ecuador,2021-07-21,Oxford/AstraZeneca,7914
Ecuador,2021-07-21,Pfizer/BioNTech,7915
Ecuador,2021-07-21,Sinovac,7916
Ecuador,2021-07-22,Oxford/AstraZeneca,7917
Ecuador,2021-07-22,Pfizer/BioNTech,7918
Ecuador,2021-07-22,Sinovac,7919
Ecuador,2021-07-23,Oxford/AstraZeneca,7920
Ecuador,2021-07-23,Pfizer/BioNTech,7921
Ecuador,2021-07-23,Sinovac,7922
Ecuador,2021-07-24,Oxford/AstraZeneca,7923
Ecuador,2021-07-24,Pfizer/BioNTech,7924
Ecuador,2021-07-24,Sinovac,7925
Ecuador,2021-07-25,Oxford/AstraZeneca,7926
Ecuador,2021-07-25,Pfizer/BioNTech,7927
Ecuador,2021-07-25,Sinovac,7928
Ecuador,2021-07-26,Oxford/AstraZeneca,7929
Ecuador,2021-07-26,Pfizer/BioNTech,7930
Ecuador,2021-07-26,Sinovac,7931
Ecuador,2021-07-27,Oxford/AstraZeneca,7932
Ecuador,2021-07-27,Pfizer/BioNTech,7933
Ecuador,2021-07-27,Sinovac,7934
Ecuador,2021-07-28,Oxford/AstraZeneca,7935
Ecuador,2021-07-28,Pfizer/BioNTech,7936
Ecuador,2021-07-28,Sinovac,7937
Ecuador,2021-07-29,Oxford/AstraZeneca,7938
Ecuador,2021-07-29,Pfizer/BioNTech,7939
Ecuador,2021-07-29,Sinovac,7940
Ecuador,2021-07-30,Oxford/AstraZeneca,7941
Ecuador,2021-07-30,Pfizer/BioNTech,7942
Ecuador,2021-07-30,Sinovac,7943
Ecuador,2021-07-31,Oxford/AstraZeneca,7944
Ecuador,2021-07-31,Pfizer/BioNTech,7945
Ecuador,2021-07-31,Sinovac,7946
Ecuador,2021-08-01,Oxford/AstraZeneca,7947
Ecuador,2021-08-01,Pfizer/BioNTech,7948
Ecuador,2021-08-01,Sinovac,7949
Ecuador,2021-08-02,CanSino,7950
Ecuador,2021-08-02,Oxford/AstraZeneca,7951
Ecuador,2021-08-02,Pfizer/BioNTech,7952
Ecuador,2021-08-02,Sinovac,7953
Ecuador,2021-08-03,CanSino,7954
Ecuador,2021-08-03,Oxford/AstraZeneca,7955
Ecuador,2021-08-03,Pfizer/BioNTech,7956
Ecuador,2021-08-03,Sinovac,7957
Ecuador,2021-08-04,CanSino,7958
Ecuador,2021-08-04,Oxford/AstraZeneca,7959
Ecuador,2021-08-04,Pfizer/BioNTech,7960
Ecuador,2021-08-04,Sinovac,7961
Ecuador,2021-08-05,CanSino,7962
Ecuador,2021-08-05,Oxford/AstraZeneca,7963
Ecuador,2021-08-05,Pfizer/BioNTech,7964
Ecuador,2021-08-05,Sinovac,7965
Ecuador,2021-08-06,CanSino,7966
Ecuador,2021-08-06,Oxford/AstraZeneca,7967
Ecuador,2021-08-06,Pfizer/BioNTech,7968
Ecuador,2021-08-06,Sinovac,7969
Ecuador,2021-08-07,CanSino,7970
Ecuador,2021-08-07,Oxford/AstraZeneca,7971
Ecuador,2021-08-07,Pfizer/BioNTech,7972
Ecuador,2021-08-07,Sinovac,7973
Ecuador,2021-08-08,CanSino,7974
Ecuador,2021-08-08,Oxford/AstraZeneca,7975
Ecuador,2021-08-08,Pfizer/BioNTech,7976
Ecuador,2021-08-08,Sinovac,7977
Ecuador,2021-08-09,CanSino,7978
Ecuador,2021-08-09,Oxford/AstraZeneca,7979
Ecuador,2021-08-09,Pfizer/BioNTech,7980
Ecuador,2021-08-09,Sinovac,7981
Ecuador,2021-08-10,CanSino,7982
Ecuador,2021-08-10,Oxford/AstraZeneca,7983
Ecuador,2021-08-10,Pfizer/BioNTech,7984
Ecuador,2021-08-10,Sinovac,7985
Ecuador,2021-08-11,CanSino,7986
Ecuador,2021-08-11,Oxford/AstraZeneca,7987
Ecuador,2021-08-11,Pfizer/BioNTech,7988
Ecuador,2021-08-11,Sinovac,7989
Ecuador,2021-08-12,CanSino,7990
Ecuador,2021-08-12,Oxford/AstraZeneca,7991
Ecuador,2021-08-12,Pfizer/BioNTech,7992
Ecuador,2021-08-12,Sinovac,7993
Ecuador,2021-08-13,CanSino,7994
Ecuador,2021-08-13,Oxford/AstraZeneca,7995
Ecuador,2021-08-13,Pfizer/BioNTech,7996
Ecuador,2021-08-13,Sinovac,7997
Ecuador,2021-08-14,CanSino,7998
Ecuador,2021-08-14,Oxford/AstraZeneca,7999
Ecuador,2021-08-14,Pfizer/BioNTech,8000
Ecuador,2021-08-14,Sinovac,8001
Ecuador,2021-08-15,CanSino,8002
Ecuador,2021-08-15,Oxford/AstraZeneca,8003
Ecuador,2021-08-15,Pfizer/BioNTech,8004
Ecuador,2021-08-15,Sinovac,8005
Ecuador,2021-08-16,CanSino,8006
Ecuador,2021-08-16,Oxford/AstraZeneca,8007
Ecuador,2021-08-16,Pfizer/BioNTech,8008
Ecuador,2021-08-16,Sinovac,8009
Ecuador,2021-08-17,CanSino,8010
Ecuador,2021-08-17,Oxford/AstraZeneca,8011
Ecuador,2021-08-17,Pfizer/BioNTech,8012
Ecuador,2021-08-17,Sinovac,8013
Ecuador,2021-08-18,CanSino,8014
Ecuador,2021-08-18,Oxford/AstraZeneca,8015
Ecuador,2021-08-18,Pfizer/BioNTech,8016
Ecuador,2021-08-18,Sinovac,8017
Ecuador,2021-08-19,CanSino,8018
Ecuador,2021-08-19,Oxford/AstraZeneca,8019
Ecuador,2021-08-19,Pfizer/BioNTech,8020
Ecuador,2021-08-19,Sinovac,8021
Ecuador,2021-08-20,CanSino,8022
Ecuador,2021-08-20,Oxford/AstraZeneca,8023
Ecuador,2021-08-20,Pfizer/BioNTech,8024
Ecuador,2021-08-20,Sinovac,8025
Ecuador,2021-08-21,CanSino,8026
Ecuador,2021-08-21,Oxford/AstraZeneca,8027
Ecuador,2021-08-21,Pfizer/BioNTech,8028
Ecuador,2021-08-21,Sinovac,8029
Ecuador,2021-08-22,CanSino,8030
Ecuador,2021-08-22,Oxford/AstraZeneca,8031
Ecuador,2021-08-22,Pfizer/BioNTech,8032
Ecuador,2021-08-22,Sinovac,8033
Ecuador,2021-08-23,CanSino,8034
Ecuador,2021-08-23,Oxford/AstraZeneca,8035
Ecuador,2021-08-23,Pfizer/BioNTech,8036
Ecuador,2021-08-23,Sinovac,8037
Ecuador,2021-08-24,CanSino,8038
Ecuador,2021-08-24,Oxford/AstraZeneca,8039
Ecuador,2021-08-24,Pfizer/BioNTech,8040
Ecuador,2021-08-24,Sinovac,8041
Ecuador,2021-08-25,CanSino,8042
Ecuador,2021-08-25,Oxford/AstraZeneca,8043
Ecuador,2021-08-25,Pfizer/BioNTech,8044
Ecuador,2021-08-25,Sinovac,8045
Ecuador,2021-08-26,CanSino,8046
Ecuador,2021-08-26,Oxford/AstraZeneca,8047
Ecuador,2021-08-26,Pfizer/BioNTech,8048
Ecuador,2021-08-26,Sinovac,8049
Ecuador,2021-08-27,CanSino,8050
Ecuador,2021-08-27,Oxford/AstraZeneca,8051
Ecuador,2021-08-27,Pfizer/BioNTech,8052
Ecuador,2021-08-27,Sinovac,8053
Ecuador,2021-08-28,CanSino,8054
Ecuador,2021-08-28,Oxford/AstraZeneca,8055
Ecuador,2021-08-28,Pfizer/BioNTech,8056
Ecuador,2021-08-28,Sinovac,8057
Ecuador,2021-08-29,CanSino,8058
Ecuador,2021-08-29,Oxford/AstraZeneca,8059
Ecuador,2021-08-29,Pfizer/BioNTech,8060
Ecuador,2021-08-29,Sinovac,8061
Ecuador,2021-08-30,CanSino,8062
Ecuador,2021-08-30,Oxford/AstraZeneca,8063
Ecuador,2021-08-30,Pfizer/BioNTech,8064
Ecuador,2021-08-30,Sinovac,8065
Ecuador,2021-08-31,CanSino,8066
Ecuador,2021-08-31,Oxford/AstraZeneca,8067
Ecuador,2021-08-31,Pfizer/BioNTech,8068
Ecuador,2021-08-31,Sinovac,8069
Ecuador,2021-09-01,CanSino,8070
Ecuador,2021-09-01,Oxford/AstraZeneca,8071
Ecuador,2021-09-01,Pfizer/BioNTech,8072
Ecuador,2021-09-01,Sinovac,8073
Ecuador,2021-09-02,CanSino,8074
Ecuador,2021-09-02,Oxford/AstraZeneca,8075
Ecuador,2021-09-02,Pfizer/BioNTech,8076
Ecuador,2021-09-02,Sinovac,8077
Ecuador,2021-09-03,CanSino,8078
Ecuador,2021-09-03,Oxford/AstraZeneca,8079
Ecuador,2021-09-03,Pfizer/BioNTech,8080
Ecuador,2021-09-03,Sinovac,8081
Ecuador,2021-09-04,CanSino,8082
Ecuador,2021-09-04,Oxford/AstraZeneca,8083
Ecuador,2021-09-04,Pfizer/BioNTech,8084
Ecuador,2021-09-04,Sinovac,8085
Ecuador,2021-09-05,CanSino,8086
Ecuador,2021-09-05,Oxford/AstraZeneca,8087
Ecuador,2021-09-05,Pfizer/BioNTech,8088
Ecuador,2021-09-05,Sinovac,8089
Ecuador,2021-09-06,CanSino,8090
Ecuador,2021-09-06,Oxford/AstraZeneca,8091
Ecuador,2021-09-06,Pfizer/BioNTech,8092
Ecuador,2021-09-06,Sinovac,8093
Ecuador,2021-09-07,CanSino,8094
Ecuador,2021-09-07,Oxford/AstraZeneca,8095
Ecuador,2021-09-07,Pfizer/BioNTech,8096
Ecuador,2021-09-07,Sinovac,8097
Ecuador,2021-09-08,CanSino,8098
Ecuador,2021-09-08,Oxford/AstraZeneca,8099
Ecuador,2021-09-08,Pfizer/BioNTech,8100
Ecuador,2021-09-08,Sinovac,8101
Ecuador,2021-09-09,CanSino,8102
Ecuador,2021-09-09,Oxford/AstraZeneca,8103
Ecuador,2021-09-09,Pfizer/BioNTech,8104
Ecuador,2021-09-09,Sinovac,8105
Ecuador,2021-09-10,CanSino,8106
Ecuador,2021-09-10,Oxford/AstraZeneca,8107
Ecuador,2021-09-10,Pfizer/BioNTech,8108
Ecuador,2021-09-10,Sinovac,8109
Ecuador,2021-09-11,CanSino,8110
Ecuador,2021-09-11,Oxford/AstraZeneca,8111
Ecuador,2021-09-11,Pfizer/BioNTech,8112
Ecuador,2021-09-11,Sinovac,8113
Ecuador,2021-09-12,CanSino,8114
Ecuador,2021-09-12,Oxford/AstraZeneca,8115
Ecuador,2021-09-12,Pfizer/BioNTech,8116
Ecuador,2021-09-12,Sinovac,8117
Ecuador,2021-09-13,CanSino,8118
Ecuador,2021-09-13,Oxford/AstraZeneca,8119
Ecuador,2021-09-13,Pfizer/BioNTech,8120
Ecuador,2021-09-13,Sinovac,8121
Ecuador,2021-09-14,CanSino,8122
Ecuador,2021-09-14,Oxford/AstraZeneca,8123
Ecuador,2021-09-14,Pfizer/BioNTech,8124
Ecuador,2021-09-14,Sinovac,8125
Ecuador,2021-09-15,CanSino,8126
Ecuador,2021-09-15,Oxford/AstraZeneca,8127
Ecuador,2021-09-15,Pfizer/BioNTech,8128
Ecuador,2021-09-15,Sinovac,8129
Ecuador,2021-09-16,CanSino,8130
Ecuador,2021-09-16,Oxford/AstraZeneca,8131
Ecuador,2021-09-16,Pfizer/BioNTech,8132
Ecuador,2021-09-16,Sinovac,8133
Ecuador,2021-09-17,CanSino,8134
Ecuador,2021-09-17,Oxford/AstraZeneca,8135
Ecuador,2021-09-17,Pfizer/BioNTech,8136
Ecuador,2021-09-17,Sinovac,8137
Ecuador,2021-09-18,CanSino,8138
Ecuador,2021-09-18,Oxford/AstraZeneca,8139
Ecuador,2021-09-18,Pfizer/BioNTech,8140
Ecuador,2021-09-18,Sinovac,8141
Ecuador,2021-09-19,CanSino,8142
Ecuador,2021-09-19,Oxford/AstraZeneca,8143
Ecuador,2021-09-19,Pfizer/BioNTech,8144
Ecuador,2021-09-19,Sinovac,8145
Ecuador,2021-09-20,CanSino,8146
Ecuador,2021-09-20,Oxford/AstraZeneca,8147
Ecuador,2021-09-20,Pfizer/BioNTech,8148
Ecuador,2021-09-20,Sinovac,8149
Ecuador,2021-09-21,CanSino,8150
Ecuador,2021-09-21,Oxford/AstraZeneca,8151
Ecuador,2021-09-21,Pfizer/BioNTech,8152
Ecuador,2021-09-21,Sinovac,8153
Ecuador,2021-09-22,CanSino,8154
Ecuador,2021-09-22,Oxford/AstraZeneca,8155
Ecuador,2021-09-22,Pfizer/BioNTech,8156
Ecuador,2021-09-22,Sinovac,8157
Ecuador,2021-09-23,CanSino,8158
Ecuador,2021-09-23,Oxford/AstraZeneca,8159
Ecuador,2021-09-23,Pfizer/BioNTech,8160
Ecuador,2021-09-23,Sinovac,8161
Ecuador,2021-09-24,CanSino,8162
Ecuador,2021-09-24,Oxford/AstraZeneca,8163
Ecuador,2021-09-24,Pfizer/BioNTech,8164
Ecuador,2021-09-24,Sinovac,8165
Ecuador,2021-09-25,CanSino,8166
Ecuador,2021-09-25,Oxford/AstraZeneca,8167
Ecuador,2021-09-25,Pfizer/BioNTech,8168
Ecuador,2021-09-25,Sinovac,8169
Ecuador,2021-09-26,CanSino,8170
Ecuador,2021-09-26,Oxford/AstraZeneca,8171
Ecuador,2021-09-26,Pfizer/BioNTech,8172
Ecuador,2021-09-26,Sinovac,8173
Ecuador,2021-09-27,CanSino,8174
Ecuador,2021-09-27,Oxford/AstraZeneca,8175
Ecuador,2021-09-27,Pfizer/BioNTech,8176
Ecuador,2021-09-27,Sinovac,8177
Ecuador,2021-09-28,CanSino,8178
Ecuador,2021-09-28,Oxford/AstraZeneca,8179
Ecuador,2021-09-28,Pfizer/BioNTech,8180
Ecuador,2021-09-28,Sinovac,8181
Ecuador,2021-09-29,CanSino,8182
Ecuador,2021-09-29,Oxford/AstraZeneca,8183
Ecuador,2021-09-29,Pfizer/BioNTech,8184
Ecuador,2021-09-29,Sinovac,8185
Ecuador,2021-09-30,CanSino,8186
Ecuador,2021-09-30,Oxford/AstraZeneca,8187
Ecuador,2021-09-30,Pfizer/BioNTech,8188
Ecuador,2021-09-30,Sinovac,8189
Ecuador,2021-10-01,CanSino,8190
Ecuador,2021-10-01,Oxford/AstraZeneca,8191
Ecuador,2021-10-01,Pfizer/BioNTech,8192
Ecuador,2021-10-01,Sinovac,8193
Ecuador,2021-10-02,CanSino,8194
Ecuador,2021-10-02,Oxford/AstraZeneca,8195
Ecuador,2021-10-02,Pfizer/BioNTech,8196
Ecuador,2021-10-02,Sinovac,8197
Ecuador,2021-10-03,CanSino,8198
Ecuador,2021-10-03,Oxford/AstraZeneca,8199
Ecuador,2021-10-03,Pfizer/BioNTech,8200
Ecuador,2021-10-03,Sinovac,8201
Ecuador,2021-10-04,CanSino,8202
Ecuador,2021-10-04,Oxford/AstraZeneca,8203
Ecuador,2021-10-04,Pfizer/BioNTech,8204
Ecuador,2021-10-04,Sinovac,8205
Ecuador,2021-10-05,CanSino,8206
Ecuador,2021-10-05,Oxford/AstraZeneca,8207
Ecuador,2021-10-05,Pfizer/BioNTech,8208
Ecuador,2021-10-05,Sinovac,8209
Ecuador,2021-10-06,CanSino,8210
Ecuador,2021-10-06,Oxford/AstraZeneca,8211
Ecuador,2021-10-06,Pfizer/BioNTech,8212
Ecuador,2021-10-06,Sinovac,8213
Ecuador,2021-10-07,CanSino,8214
Ecuador,2021-10-07,Oxford/AstraZeneca,8215
Ecuador,2021-10-07,Pfizer/BioNTech,8216
Ecuador,2021-10-07,Sinovac,8217
Ecuador,2021-10-08,CanSino,8218
Ecuador,2021-10-08,Oxford/AstraZeneca,8219
Ecuador,2021-10-08,Pfizer/BioNTech,8220
Ecuador,2021-10-08,Sinovac,8221
Ecuador,2021-10-09,CanSino,8222
Ecuador,2021-10-09,Oxford/AstraZeneca,8223
Ecuador,2021-10-09,Pfizer/BioNTech,8224
Ecuador,2021-10-09,Sinovac,8225
Ecuador,2021-10-10,CanSino,8226
Ecuador,2021-10-10,Oxford/AstraZeneca,8227
Ecuador,2021-10-10,Pfizer/BioNTech,8228
Ecuador,2021-10-10,Sinovac,8229
Ecuador,2021-10-11,CanSino,8230
Ecuador,2021-10-11,Oxford/AstraZeneca,8231
Ecuador,2021-10-11,Pfizer/BioNTech,8232
Ecuador,2021-10-11,Sinovac,8233
Ecuador,2021-10-12,CanSino,8234
Ecuador,2021-10-12,Oxford/AstraZeneca,8235
Ecuador,2021-10-12,Pfizer/BioNTech,8236
Ecuador,2021-10-12,Sinovac,8237
Ecuador,2021-10-13,CanSino,8238
Ecuador,2021-10-13,Oxford/AstraZeneca,8239
Ecuador,2021-10-13,Pfizer/BioNTech,8240
Ecuador,2021-10-13,Sinovac,8241
Ecuador,2021-10-14,CanSino,8242
Ecuador,2021-10-14,Oxford/AstraZeneca,8243
Ecuador,2021-10-14,Pfizer/BioNTech,8244
Ecuador,2021-10-14,Sinovac,8245
Ecuador,2021-10-15,CanSino,8246
Ecuador,2021-10-15,Oxford/AstraZeneca,8247
Ecuador,2021-10-15,Pfizer/BioNTech,8248
Ecuador,2021-10-15,Sinovac,8249
Ecuador,2021-10-16,CanSino,8250
Ecuador,2021-10-16,Oxford/AstraZeneca,8251
Ecuador,2021-10-16,Pfizer/BioNTech,8252
Ecuador,2021-10-16,Sinovac,8253
Ecuador,2021-10-17,CanSino,8254
Ecuador,2021-10-17,Oxford/AstraZeneca,8255
Ecuador,2021-10-17,Pfizer/BioNTech,8256
Ecuador,2021-10-17,Sinovac,8257
Ecuador,2021-10-18,CanSino,8258
Ecuador,2021-10-18,Oxford/AstraZeneca,8259
Ecuador,2021-10-18,Pfizer/BioNTech,8260
Ecuador,2021-10-18,Sinovac,8261
Ecuador,2021-10-19,CanSino,8262
Ecuador,2021-10-19,Oxford/AstraZeneca,8263
Ecuador,2021-10-19,Pfizer/BioNTech,8264
Ecuador,2021-10-19,Sinovac,8265
Ecuador,2021-10-20,CanSino,8266
Ecuador,2021-10-20,Oxford/AstraZeneca,8267
Ecuador,2021-10-20,Pfizer/BioNTech,8268
Ecuador,2021-10-20,Sinovac,8269
Ecuador,2021-10-21,CanSino,8270
Ecuador,2021-10-21,Oxford/AstraZeneca,8271
Ecuador,2021-10-21,Pfizer/BioNTech,8272
Ecuador,2021-10-21,Sinovac,8273
Ecuador,2021-10-22,CanSino,8274
Ecuador,2021-10-22,Oxford/AstraZeneca,8275
Ecuador,2021-10-22,Pfizer/BioNTech,8276
Ecuador,2021-10-22,Sinovac,8277
Ecuador,2021-10-23,CanSino,8278
Ecuador,2021-10-23,Oxford/AstraZeneca,8279
Ecuador,2021-10-23,Pfizer/BioNTech,8280
Ecuador,2021-10-23,Sinovac,8281
Ecuador,2021-10-24,CanSino,8282
Ecuador,2021-10-24,Oxford/AstraZeneca,8283
Ecuador,2021-10-24,Pfizer/BioNTech,8284
Ecuador,2021-10-24,Sinovac,8285
Ecuador,2021-10-25,CanSino,8286
Ecuador,2021-10-25,Oxford/AstraZeneca,8287
Ecuador,2021-10-25,Pfizer/BioNTech,8288
Ecuador,2021-10-25,Sinovac,8289
Ecuador,2021-10-26,CanSino,8290
Ecuador,2021-10-26,Oxford/AstraZeneca,8291
Ecuador,2021-10-26,Pfizer/BioNTech,8292
Ecuador,2021-10-26,Sinovac,8293
Ecuador,2021-10-27,CanSino,8294
Ecuador,2021-10-27,Oxford/AstraZeneca,8295
Ecuador,2021-10-27,Pfizer/BioNTech,8296
Ecuador,2021-10-27,Sinovac,8297
Ecuador,2021-10-28,CanSino,8298
Ecuador,2021-10-28,Oxford/AstraZeneca,8299
Ecuador,2021-10-28,Pfizer/BioNTech,8300
Ecuador,2021-10-28,Sinovac,8301
Ecuador,2021-10-29,CanSino,8302
Ecuador,2021-10-29,Oxford/AstraZeneca,8303
Ecuador,2021-10-29,Pfizer/BioNTech,8304
Ecuador,2021-10-29,Sinovac,8305
Ecuador,2021-10-30,CanSino,8306
Ecuador,2021-10-30,Oxford/AstraZeneca,8307
Ecuador,2021-10-30,Pfizer/BioNTech,8308
Ecuador,2021-10-30,Sinovac,8309
Ecuador,2021-10-31,CanSino,8310
Ecuador,2021-10-31,Oxford/AstraZeneca,8311
Ecuador,2021-10-31,Pfizer/BioNTech,8312
Ecuador,2021-10-31,Sinovac,8313
Ecuador,2021-11-01,CanSino,8314
Ecuador,2021-11-01,Oxford/AstraZeneca,8315
Ecuador,2021-11-01,Pfizer/BioNTech,8316
Ecuador,2021-11-01,Sinovac,8317
Ecuador,2021-11-02,CanSino,8318
Ecuador,2021-11-02,Oxford/AstraZeneca,8319
Ecuador,2021-11-02,Pfizer/BioNTech,8320
Ecuador,2021-11-02,Sinovac,8321
Ecuador,2021-11-03,CanSino,8322
Ecuador,2021-11-03,Oxford/AstraZeneca,8323
Ecuador,2021-11-03,Pfizer/BioNTech,8324
Ecuador,2021-11-03,Sinovac,8325
Ecuador,2021-11-04,CanSino,8326
Ecuador,2021-11-04,Oxford/AstraZeneca,8327
Ecuador,2021-11-04,Pfizer/BioNTech,8328
Ecuador,2021-11-04,Sinovac,8329
Ecuador,2021-11-05,CanSino,8330
Ecuador,2021-11-05,Oxford/AstraZeneca,8331
Ecuador,2021-11-05,Pfizer/BioNTech,8332
Ecuador,2021-11-05,Sinovac,8333
Ecuador,2021-11-06,CanSino,8334
Ecuador,2021-11-06,Oxford/AstraZeneca,8335
Ecuador,2021-11-06,Pfizer/BioNTech,8336
Ecuador,2021-11-06,Sinovac,8337
Ecuador,2021-11-07,CanSino,8338
Ecuador,2021-11-07,Oxford/AstraZeneca,8339
Ecuador,2021-11-07,Pfizer/BioNTech,8340
Ecuador,2021-11-07,Sinovac,8341
Ecuador,2021-11-08,CanSino,8342
Ecuador,2021-11-08,Oxford/AstraZeneca,8343
Ecuador,2021-11-08,Pfizer/BioNTech,8344
Ecuador,2021-11-08,Sinovac,8345
Ecuador,2021-11-09,CanSino,8346
Ecuador,2021-11-09,Oxford/AstraZeneca,8347
Ecuador,2021-11-09,Pfizer/BioNTech,8348
Ecuador,2021-11-09,Sinovac,8349
Ecuador,2021-11-10,CanSino,8350
Ecuador,2021-11-10,Oxford/AstraZeneca,8351
Ecuador,2021-11-10,Pfizer/BioNTech,8352
Ecuador,2021-11-10,Sinovac,8353
Ecuador,2021-11-11,CanSino,8354
Ecuador,2021-11-11,Oxford/AstraZeneca,8355
Ecuador,2021-11-11,Pfizer/BioNTech,8356
Ecuador,2021-11-11,Sinovac,8357
Ecuador,2021-11-12,CanSino,8358
Ecuador,2021-11-12,Oxford/AstraZeneca,8359
Ecuador,2021-11-12,Pfizer/BioNTech,8360
Ecuador,2021-11-12,Sinovac,8361
Ecuador,2021-11-13,CanSino,8362
Ecuador,2021-11-13,Oxford/AstraZeneca,8363
Ecuador,2021-11-13,Pfizer/BioNTech,8364
Ecuador,2021-11-13,Sinovac,8365
Ecuador,2021-11-14,CanSino,8366
Ecuador,2021-11-14,Oxford/AstraZeneca,8367
Ecuador,2021-11-14,Pfizer/BioNTech,8368
Ecuador,2021-11-14,Sinovac,8369
Ecuador,2021-11-15,CanSino,8370
Ecuador,2021-11-15,Oxford/AstraZeneca,8371
Ecuador,2021-11-15,Pfizer/BioNTech,8372
Ecuador,2021-11-15,Sinovac,8373
Ecuador,2021-11-16,CanSino,8374
Ecuador,2021-11-16,Oxford/AstraZeneca,8375
Ecuador,2021-11-16,Pfizer/BioNTech,8376
Ecuador,2021-11-16,Sinovac,8377
Ecuador,2021-11-17,CanSino,8378
Ecuador,2021-11-17,Oxford/AstraZeneca,8379
Ecuador,2021-11-17,Pfizer/BioNTech,8380
Ecuador,2021-11-17,Sinovac,8381
Ecuador,2021-11-18,CanSino,8382
Ecuador,2021-11-18,Oxford/AstraZeneca,8383
Ecuador,2021-11-18,Pfizer/BioNTech,8384
Ecuador,2021-11-18,Sinovac,8385
Ecuador,2021-11-19,CanSino,8386
Ecuador,2021-11-19,Oxford/AstraZeneca,8387
Ecuador,2021-11-19,Pfizer/BioNTech,8388
Ecuador,2021-11-19,Sinovac,8389
Ecuador,2021-11-20,CanSino,8390
Ecuador,2021-11-20,Oxford/AstraZeneca,8391
Ecuador,2021-11-20,Pfizer/BioNTech,8392
Ecuador,2021-11-20,Sinovac,8393
Ecuador,2021-11-21,CanSino,8394
Ecuador,2021-11-21,Oxford/AstraZeneca,8395
Ecuador,2021-11-21,Pfizer/BioNTech,8396
Ecuador,2021-11-21,Sinovac,8397
Ecuador,2021-11-22,CanSino,8398
Ecuador,2021-11-22,Oxford/AstraZeneca,8399
Ecuador,2021-11-22,Pfizer/BioNTech,8400
Ecuador,2021-11-22,Sinovac,8401
Ecuador,2021-11-23,CanSino,8402
Ecuador,2021-11-23,Oxford/AstraZeneca,8403
Ecuador,2021-11-23,Pfizer/BioNTech,8404
Ecuador,2021-11-23,Sinovac,8405
Ecuador,2021-11-24,CanSino,8406
Ecuador,2021-11-24,Oxford/AstraZeneca,8407
Ecuador,2021-11-24,Pfizer/BioNTech,8408
Ecuador,2021-11-24,Sinovac,8409
Ecuador,2021-11-25,CanSino,8410
Ecuador,2021-11-25,Oxford/AstraZeneca,8411
Ecuador,2021-11-25,Pfizer/BioNTech,8412
Ecuador,2021-11-25,Sinovac,8413
Ecuador,2021-11-26,CanSino,8414
Ecuador,2021-11-26,Oxford/AstraZeneca,8415
Ecuador,2021-11-26,Pfizer/BioNTech,8416
Ecuador,2021-11-26,Sinovac,8417
Ecuador,2021-11-27,CanSino,8418
Ecuador,2021-11-27,Oxford/AstraZeneca,8419
Ecuador,2021-11-27,Pfizer/BioNTech,8420
Ecuador,2021-11-27,Sinovac,8421
Ecuador,2021-11-28,CanSino,8422
Ecuador,2021-11-28,Oxford/AstraZeneca,8423
Ecuador,2021-11-28,Pfizer/BioNTech,8424
Ecuador,2021-11-28,Sinovac,8425
Ecuador,2021-11-29,CanSino,8426
Ecuador,2021-11-29,Oxford/AstraZeneca,8427
Ecuador,2021-11-29,Pfizer/BioNTech,8428
Ecuador,2021-11-29,Sinovac,8429
Ecuador,2021-11-30,CanSino,8430
Ecuador,2021-11-30,Oxford/AstraZeneca,8431
Ecuador,2021-11-30,Pfizer/BioNTech,8432
Ecuador,2021-11-30,Sinovac,8433
Ecuador,2021-12-01,CanSino,8434
Ecuador,2021-12-01,Oxford/AstraZeneca,8435
Ecuador,2021-12-01,Pfizer/BioNTech,8436
Ecuador,2021-12-01,Sinovac,8437
Ecuador,2021-12-02,CanSino,8438
Ecuador,2021-12-02,Oxford/AstraZeneca,8439
Ecuador,2021-12-02,Pfizer/BioNTech,8440
Ecuador,2021-12-02,Sinovac,8441
Ecuador,2021-12-03,CanSino,8442
Ecuador,2021-12-03,Oxford/AstraZeneca,8443
Ecuador,2021-12-03,Pfizer/BioNTech,8444
Ecuador,2021-12-03,Sinovac,8445
Ecuador,2021-12-04,CanSino,8446
Ecuador,2021-12-04,Oxford/AstraZeneca,8447
Ecuador,2021-12-04,Pfizer/BioNTech,8448
Ecuador,2021-12-04,Sinovac,8449
